timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
32806,0.439,-0.021,0.933,-3.235,-0.122,-0.305
32826,0.439,-0.02,0.933,-3.067,0.046,0.046
32846,0.436,-0.026,0.927,-2.93,0.031,0.168
32866,0.439,-0.029,0.925,-3.006,0.305,0.061
32886,0.444,-0.031,0.928,-3.22,0.336,-0.229
32906,0.445,-0.027,0.936,-3.464,0.336,-0.504
32926,0.442,-0.027,0.93,-3.387,0.427,-0.656
32946,0.436,-0.029,0.933,-3.403,0.381,-0.824
32966,0.437,-0.027,0.93,-3.418,0.61,-0.763
32986,0.443,-0.026,0.932,-3.342,0.717,-0.732
33006,0.441,-0.021,0.932,-3.082,0.519,-0.519
33026,0.44,-0.025,0.933,-3.036,0.351,-0.229
33046,0.438,-0.023,0.926,-3.113,0.198,0.031
33066,0.437,-0.026,0.926,-2.945,0.488,0.061
33086,0.437,-0.027,0.931,-2.884,0.58,0.046
33106,0.435,-0.033,0.932,-2.869,0.839,-0.061
33126,0.438,-0.033,0.936,-3.067,1.007,-0.153
33146,0.44,-0.028,0.931,-3.082,1.114,-0.366
33166,0.438,-0.025,0.93,-3.067,1.083,-0.259
33186,0.436,-0.025,0.93,-3.052,1.205,-0.259
33206,0.438,-0.031,0.935,-3.006,1.114,-0.32
33226,0.438,-0.033,0.931,-3.235,0.946,-0.443
33246,0.439,-0.032,0.933,-3.357,0.778,-0.641
33266,0.435,-0.031,0.934,-3.448,0.748,-0.793
33286,0.437,-0.026,0.933,-3.525,0.656,-0.732
33306,0.437,-0.023,0.93,-3.448,0.702,-0.595
33326,0.439,-0.024,0.93,-3.143,1.068,-0.183
33346,0.437,-0.027,0.933,-3.006,1.343,0.244
33366,0.441,-0.026,0.931,-2.991,1.282,0.504
33386,0.436,-0.025,0.93,-2.823,1.404,0.763
33406,0.431,-0.036,0.935,-2.762,1.648,0.626
33426,0.44,-0.04,0.939,-2.975,1.633,0.259
33446,0.442,-0.034,0.939,-3.357,1.083,0.061
33466,0.443,-0.035,0.932,-3.479,0.519,-0.229
33486,0.437,-0.03,0.936,-3.448,0.305,-0.32
33506,0.434,-0.026,0.929,-3.372,0.458,-0.275
33526,0.438,-0.027,0.93,-3.159,0.87,-0.305
33546,0.431,-0.031,0.932,-3.204,1.175,-0.275
33566,0.431,-0.029,0.935,-3.342,1.511,-0.336
33586,0.431,-0.029,0.934,-3.098,1.648,-0.305
33606,0.436,-0.028,0.936,-3.082,1.465,0.183
33626,0.429,-0.025,0.936,-3.006,1.358,0.748
33646,0.429,-0.028,0.931,-2.93,1.663,0.854
33666,0.433,-0.035,0.933,-2.823,1.846,0.61
33686,0.434,-0.043,0.933,-3.067,1.907,0.076
33706,0.435,-0.043,0.937,-3.296,1.663,-0.488
33726,0.432,-0.042,0.936,-3.357,1.465,-0.854
33746,0.43,-0.038,0.936,-3.632,1.205,-1.129
33766,0.429,-0.036,0.931,-3.647,1.221,-1.404
33786,0.431,-0.037,0.936,-3.616,1.175,-1.556
33861,0.427,-0.042,0.935,-5.173,1.297,-3.967
33862,0.427,-0.042,0.935,-5.173,1.297,-3.967
33863,0.428,-0.043,0.932,-5.249,1.236,-4.105
33866,0.428,-0.043,0.932,-5.249,1.236,-4.105
33886,0.427,-0.039,0.937,-5.508,1.099,-4.639
33906,0.429,-0.028,0.934,-5.524,0.992,-4.822
33926,0.427,-0.022,0.932,-5.569,0.931,-4.745
33946,0.431,-0.021,0.936,-5.31,1.099,-4.288
33966,0.427,-0.024,0.94,-5.173,1.129,-4.028
33986,0.429,-0.029,0.936,-5.203,1.114,-3.891
34006,0.427,-0.036,0.937,-5.249,1.099,-3.922
34026,0.428,-0.033,0.94,-5.219,1.129,-3.815
34046,0.431,-0.024,0.937,-5.127,0.885,-3.525
34066,0.43,-0.019,0.929,-4.99,0.473,-2.899
34086,0.423,-0.02,0.935,-4.7,0.916,-2.167
34106,0.43,-0.023,0.938,-4.181,1.297,-1.77
34126,0.433,-0.025,0.941,-3.922,0.961,-1.358
34146,0.426,-0.03,0.936,-3.708,1.007,-1.114
34166,0.424,-0.025,0.936,-3.708,1.175,-0.824
34186,0.422,-0.029,0.934,-3.677,1.19,-0.778
34206,0.425,-0.027,0.932,-3.586,1.602,-0.519
34226,0.425,-0.026,0.94,-3.525,2.167,-0.244
34246,0.428,-0.025,0.937,-3.159,2.289,-0.214
34266,0.431,-0.028,0.938,-2.884,1.892,0.198
34286,0.433,-0.03,0.939,-2.747,1.465,0.336
34306,0.425,-0.029,0.94,-2.823,1.358,0.519
34326,0.422,-0.028,0.943,-2.884,1.434,0.58
34346,0.425,-0.034,0.938,-2.716,1.236,0.748
34366,0.426,-0.03,0.93,-2.594,0.824,0.778
34386,0.424,-0.026,0.937,-2.441,0.87,1.053
34406,0.424,-0.027,0.937,-2.38,1.236,1.205
34426,0.426,-0.036,0.94,-2.319,1.175,1.404
34446,0.423,-0.041,0.942,-2.457,1.129,1.297
34466,0.427,-0.039,0.935,-2.686,1.175,1.007
34486,0.421,-0.034,0.931,-2.792,1.389,0.992
34506,0.422,-0.034,0.94,-2.731,1.862,1.038
34526,0.424,-0.034,0.939,-2.762,1.801,0.946
34546,0.423,-0.03,0.931,-2.884,1.709,1.083
34566,0.424,-0.034,0.941,-2.808,2.213,1.114
34586,0.429,-0.04,0.943,-2.93,1.846,0.992
34606,0.423,-0.039,0.938,-3.296,1.053,0.671
34626,0.415,-0.037,0.934,-3.54,1.251,0.336
34646,0.414,-0.035,0.939,-3.616,1.877,0.29
34666,0.416,-0.034,0.939,-3.647,2.258,0.214
34686,0.422,-0.033,0.941,-3.433,2.518,0.122
34706,0.422,-0.036,0.939,-3.418,2.64,0.046
34726,0.417,-0.036,0.938,-3.418,2.747,-0.031
34746,0.415,-0.037,0.941,-3.403,2.655,-0.031
34766,0.417,-0.038,0.94,-3.464,2.655,-0.198
34786,0.414,-0.041,0.944,-3.54,2.594,-0.458
34806,0.408,-0.04,0.941,-3.571,2.716,-0.656
34826,0.408,-0.041,0.947,-3.479,3.021,-0.58
34846,0.408,-0.032,0.95,-3.525,2.884,-0.397
34866,0.406,-0.031,0.94,-3.555,2.655,-0.107
34886,0.401,-0.039,0.94,-3.403,2.869,0.015
34906,0.402,-0.044,0.95,-3.54,3.265,0.015
34926,0.404,-0.044,0.949,-3.677,3.265,-0.168
34946,0.407,-0.037,0.946,-3.677,3.067,-0.687
34966,0.404,-0.038,0.943,-3.677,2.762,-1.053
34986,0.397,-0.04,0.947,-3.571,3.006,-1.282
35006,0.399,-0.039,0.95,-3.571,3.357,-1.602
35026,0.409,-0.036,0.951,-3.555,3.036,-1.724
35046,0.406,-0.036,0.945,-3.403,2.09,-1.648
35066,0.399,-0.033,0.949,-3.296,2.441,-1.236
35086,0.403,-0.031,0.958,-3.265,2.365,-0.671
35106,0.406,-0.026,0.949,-3.128,1.694,-0.229
35126,0.401,-0.033,0.946,-2.686,1.251,0.092
35146,0.399,-0.037,0.946,-2.487,1.312,0.214
35166,0.399,-0.038,0.944,-2.747,1.755,0.488
35186,0.405,-0.035,0.947,-2.899,1.892,0.61
35206,0.4,-0.036,0.946,-2.777,1.694,0.626
35226,0.394,-0.035,0.949,-2.548,1.74,0.504
35246,0.394,-0.038,0.949,-2.548,1.785,0.366
35266,0.395,-0.039,0.944,-2.625,1.816,0.229
35286,0.401,-0.038,0.944,-2.747,1.785,0.046
35306,0.402,-0.039,0.948,-2.701,1.801,-0.122
35326,0.402,-0.034,0.948,-2.67,1.77,0.076
35346,0.398,-0.028,0.948,-2.502,1.785,0.412
35366,0.399,-0.035,0.948,-2.151,1.846,0.946
35386,0.398,-0.035,0.948,-1.968,1.678,1.19
35406,0.401,-0.032,0.946,-1.648,1.633,1.45
35426,0.405,-0.038,0.948,-1.77,1.373,1.297
35446,0.401,-0.037,0.948,-2.167,0.854,1.16
35466,0.399,-0.036,0.945,-2.396,0.854,1.099
35486,0.395,-0.036,0.947,-2.243,1.175,0.839
35506,0.395,-0.04,0.946,-2.197,1.465,0.366
35526,0.399,-0.044,0.95,-2.38,1.648,-0.061
35546,0.399,-0.046,0.95,-2.579,1.541,-0.793
35566,0.397,-0.047,0.948,-2.899,1.526,-1.297
35586,0.393,-0.045,0.951,-3.25,1.495,-1.602
35606,0.393,-0.038,0.95,-3.403,1.312,-1.663
35626,0.391,-0.036,0.954,-3.494,1.19,-1.709
35708,0.391,-0.035,0.948,-3.235,1.755,-1.343
35709,0.391,-0.035,0.948,-3.235,1.755,-1.343
35710,0.391,-0.035,0.948,-3.235,1.755,-1.343
35710,0.391,-0.035,0.948,-3.235,1.755,-1.343
35726,0.386,-0.036,0.95,-3.357,2.029,-1.343
35746,0.385,-0.036,0.956,-3.448,1.953,-1.099
35766,0.383,-0.032,0.954,-3.235,1.816,-1.083
35786,0.387,-0.031,0.957,-2.899,1.663,-1.083
35806,0.388,-0.036,0.952,-3.006,1.633,-1.205
35826,0.386,-0.037,0.95,-3.311,1.404,-1.48
35846,0.387,-0.034,0.947,-3.113,0.992,-2.014
35866,0.378,-0.038,0.953,-2.808,1.022,-2.411
35886,0.385,-0.04,0.961,-3.036,1.434,-2.426
35906,0.4,-0.037,0.962,-3.403,1.19,-2.441
35926,0.396,-0.032,0.953,-3.51,0.824,-2.09
35946,0.382,-0.028,0.944,-3.372,1.328,-1.465
35966,0.374,-0.019,0.943,-2.884,2.441,-0.87
35986,0.373,-0.029,0.944,-2.426,3.54,-0.32
36006,0.383,-0.039,0.952,-2.274,3.922,-0.259
36026,0.387,-0.043,0.961,-2.533,3.632,-0.427
36046,0.391,-0.038,0.963,-2.914,2.914,-0.61
36066,0.384,-0.033,0.956,-2.93,2.075,-0.931
36086,0.381,-0.033,0.947,-2.655,2.029,-1.068
36106,0.381,-0.033,0.947,-2.518,2.64,-1.312
36126,0.385,-0.037,0.948,-2.304,3.418,-1.526
36146,0.394,-0.039,0.96,-2.502,3.494,-1.343
36166,0.391,-0.03,0.957,-2.716,3.189,-0.854
36186,0.384,-0.023,0.956,-2.686,2.93,-0.488
36206,0.377,-0.02,0.951,-2.396,2.975,-0.046
36226,0.374,-0.026,0.95,-1.938,3.494,0.229
36246,0.377,-0.038,0.953,-1.572,3.647,0.244
36266,0.375,-0.04,0.96,-1.709,3.876,0.183
36286,0.381,-0.032,0.963,-2.06,4.211,0.336
36306,0.382,-0.022,0.967,-2.472,3.845,0.732
36326,0.375,-0.026,0.965,-2.686,3.189,1.053
36346,0.366,-0.033,0.96,-2.716,2.945,1.373
36366,0.359,-0.04,0.96,-2.975,2.914,1.328
36386,0.355,-0.037,0.964,-3.387,3.052,1.328
36406,0.356,-0.031,0.971,-3.494,3.067,1.16
36426,0.355,-0.027,0.972,-3.494,2.777,1.053
36446,0.351,-0.029,0.967,-3.326,2.502,0.717
36466,0.349,-0.032,0.964,-3.372,2.365,0.32
36486,0.351,-0.034,0.962,-3.571,2.426,-0.092
36506,0.354,-0.035,0.967,-3.723,2.38,-0.671
36526,0.353,-0.032,0.966,-3.815,1.862,-1.175
36546,0.348,-0.027,0.963,-3.769,1.678,-1.572
36566,0.351,-0.028,0.958,-3.723,2.167,-1.602
36586,0.354,-0.023,0.961,-3.601,2.533,-1.205
36606,0.361,-0.016,0.97,-3.372,2.35,-0.748
36626,0.362,-0.02,0.97,-3.143,1.587,-0.275
36646,0.355,-0.023,0.971,-3.052,1.022,-0.122
36666,0.353,-0.029,0.964,-2.975,0.854,-0.122
36686,0.357,-0.029,0.959,-2.853,1.038,-0.244
36706,0.354,-0.028,0.96,-2.914,1.236,-0.198
36726,0.351,-0.029,0.969,-3.006,1.404,-0.366
36746,0.351,-0.026,0.973,-2.945,1.129,-0.381
36766,0.354,-0.028,0.97,-2.823,0.809,-0.412
36786,0.356,-0.032,0.962,-2.777,0.366,-0.443
36864,0.349,-0.035,0.963,-3.113,1.099,-0.275
36865,0.349,-0.035,0.963,-3.113,1.099,-0.275
36865,0.349,-0.035,0.963,-3.113,1.099,-0.275
36866,0.349,-0.035,0.963,-3.113,1.099,-0.275
36886,0.349,-0.03,0.972,-3.204,1.144,-0.381
36906,0.351,-0.025,0.967,-3.281,1.343,-0.259
36926,0.348,-0.028,0.964,-3.281,1.282,-0.137
36946,0.344,-0.034,0.964,-3.25,1.328,-0.29
36966,0.344,-0.032,0.969,-3.281,1.572,-0.519
36986,0.35,-0.031,0.973,-3.433,1.45,-0.565
37006,0.351,-0.026,0.975,-3.433,1.144,-0.549
37026,0.35,-0.024,0.965,-3.25,0.854,-0.519
37046,0.345,-0.025,0.966,-3.281,0.961,-0.275
37066,0.34,-0.024,0.965,-3.128,1.495,-0.031
37086,0.344,-0.025,0.966,-3.174,1.892,-0.092
37106,0.347,-0.032,0.972,-3.159,1.938,0.183
37126,0.345,-0.033,0.971,-3.25,1.724,0.137
37146,0.346,-0.027,0.972,-3.372,1.556,0.32
37166,0.342,-0.026,0.965,-3.342,1.617,0.443
37186,0.339,-0.025,0.963,-3.281,1.831,0.504
37206,0.342,-0.024,0.966,-3.006,2.258,0.595
37226,0.347,-0.03,0.976,-2.716,2.563,0.504
37246,0.348,-0.035,0.972,-2.548,2.151,0.61
37266,0.341,-0.035,0.968,-2.548,1.617,0.473
37286,0.341,-0.033,0.966,-2.67,1.816,0.305
37306,0.344,-0.034,0.968,-2.716,2.06,0.168
37326,0.346,-0.034,0.969,-2.884,1.938,-0.244
37346,0.35,-0.031,0.976,-3.052,1.572,-0.519
37366,0.348,-0.028,0.966,-3.204,1.068,-0.641
37386,0.342,-0.03,0.968,-3.189,1.007,-0.763
37406,0.342,-0.029,0.968,-3.189,1.083,-0.87
37426,0.345,-0.028,0.972,-3.281,1.129,-0.854
37446,0.341,-0.027,0.971,-3.281,0.931,-0.916
37466,0.342,-0.028,0.968,-3.357,0.626,-1.175
37486,0.338,-0.029,0.968,-3.403,0.397,-1.45
37506,0.341,-0.028,0.966,-3.311,0.687,-1.465
37526,0.344,-0.027,0.969,-3.204,1.221,-1.343
37546,0.348,-0.027,0.973,-3.296,1.434,-1.053
37566,0.345,-0.025,0.969,-3.189,1.205,-0.824
37586,0.341,-0.024,0.966,-2.96,1.083,-0.671
37606,0.337,-0.024,0.972,-2.792,1.236,-0.595
37626,0.341,-0.03,0.969,-2.899,1.297,-0.519
37646,0.344,-0.031,0.975,-3.021,1.038,-0.381
37666,0.342,-0.029,0.974,-2.96,0.824,-0.29
37686,0.347,-0.026,0.978,-2.914,0.61,-0.198
37706,0.341,-0.028,0.968,-2.945,0.412,-0.259
37726,0.34,-0.031,0.965,-3.067,0.641,-0.275
37746,0.341,-0.029,0.969,-3.128,1.16,-0.244
37766,0.34,-0.024,0.975,-3.143,1.328,-0.366
37786,0.346,-0.029,0.97,-3.067,0.992,-0.366
37806,0.338,-0.029,0.968,-2.975,0.671,-0.229
37826,0.34,-0.029,0.97,-2.991,0.824,-0.29
37846,0.344,-0.029,0.975,-3.021,0.763,-0.275
37866,0.345,-0.029,0.974,-3.067,0.412,-0.275
37886,0.343,-0.029,0.966,-3.052,0.168,-0.137
37906,0.341,-0.022,0.966,-3.128,0.427,-0.031
37926,0.342,-0.024,0.969,-2.884,0.778,0.015
37946,0.345,-0.027,0.968,-2.67,1.221,-0.031
37966,0.344,-0.029,0.969,-2.502,1.129,0.275
37986,0.339,-0.025,0.969,-2.365,0.809,0.58
38006,0.335,-0.026,0.97,-2.472,0.687,0.793
38026,0.343,-0.028,0.975,-2.487,0.656,0.793
38046,0.341,-0.03,0.976,-2.686,-0.137,0.565
38066,0.334,-0.035,0.973,-2.914,-0.671,0.168
38086,0.333,-0.031,0.966,-3.052,-0.519,-0.092
38106,0.336,-0.029,0.965,-3.067,-0.092,-0.366
38126,0.338,-0.027,0.965,-2.93,0.214,-0.473
38146,0.341,-0.025,0.964,-2.914,0.473,-0.412
38166,0.343,-0.026,0.968,-2.991,0.504,-0.458
38186,0.343,-0.028,0.969,-3.006,0.366,-0.549
38206,0.341,-0.028,0.973,-3.189,0.198,-0.641
38226,0.339,-0.028,0.966,-3.326,0.168,-0.549
38246,0.342,-0.025,0.967,-3.159,0.488,-0.336
38266,0.345,-0.024,0.97,-3.143,0.519,-0.229
38286,0.343,-0.027,0.971,-3.098,0.061,-0.061
38306,0.34,-0.029,0.97,-3.113,-0.412,-0.305
38326,0.343,-0.031,0.969,-3.174,-0.504,-0.443
38346,0.34,-0.029,0.966,-3.235,-0.519,-0.641
38366,0.34,-0.027,0.962,-3.235,-0.229,-0.931
38386,0.341,-0.031,0.964,-3.189,-0.061,-1.068
38406,0.341,-0.026,0.969,-3.174,0.092,-1.19
38426,0.342,-0.025,0.974,-3.067,0.275,-1.038
38446,0.348,-0.026,0.974,-3.281,-0.122,-1.083
38466,0.346,-0.021,0.969,-3.403,-0.793,-0.793
38486,0.338,-0.021,0.966,-3.342,-0.824,-0.717
38506,0.341,-0.023,0.973,-3.265,-0.427,-0.656
38526,0.342,-0.025,0.968,-3.311,-0.595,-0.916
38546,0.342,-0.029,0.969,-3.342,-0.793,-1.16
38566,0.337,-0.026,0.973,-3.296,-0.885,-1.236
38586,0.34,-0.018,0.971,-3.265,-1.114,-1.007
38606,0.342,-0.013,0.973,-3.113,-1.48,-0.839
38626,0.343,-0.018,0.974,-2.93,-1.694,-0.687
38708,0.347,-0.012,0.963,-2.09,-0.854,0.885
38709,0.347,-0.012,0.963,-2.09,-0.854,0.885
38709,0.347,-0.012,0.963,-2.09,-0.854,0.885
38710,0.347,-0.012,0.963,-2.09,-0.854,0.885
38726,0.344,-0.012,0.962,-1.801,-0.351,1.328
38746,0.34,-0.012,0.964,-1.663,0.229,1.968
38766,0.341,-0.021,0.965,-1.785,0.87,2.167
38786,0.345,-0.021,0.963,-1.755,1.16,2.014
38806,0.345,-0.017,0.964,-1.633,1.068,1.968
38826,0.34,-0.01,0.966,-1.358,1.16,1.846
38846,0.341,-0.011,0.969,-1.175,1.755,1.999
38866,0.351,-0.01,0.967,-1.022,2.014,2.258
38886,0.354,-0.008,0.968,-0.656,1.556,2.884
38906,0.351,-0.002,0.966,-0.458,1.083,3.662
38926,0.347,0.002,0.967,-0.229,0.961,4.196
38946,0.341,-0.006,0.968,-0.137,1.083,4.623
38966,0.344,-0.014,0.967,-0.214,1.251,4.654
38986,0.343,-0.017,0.97,-0.092,1.19,4.272
39006,0.336,-0.012,0.965,-0.092,1.221,3.891
39026,0.345,-0.017,0.966,-0.107,1.434,3.448
39046,0.351,-0.016,0.968,-0.076,1.022,3.51
39066,0.348,-0.01,0.971,-0.29,0.32,3.754
39086,0.35,-0.017,0.971,-0.412,0.092,3.54
39106,0.353,-0.019,0.968,-0.549,-0.397,3.357
39126,0.347,-0.016,0.956,-0.671,-0.656,3.265
39146,0.353,-0.01,0.962,-0.565,-0.153,3.021
39166,0.358,-0.009,0.962,-0.504,0.168,3.235
39186,0.357,-0.005,0.959,-0.366,0.076,3.326
39206,0.354,-0.003,0.966,-0.168,-0.137,3.342
39226,0.361,-0.015,0.963,0.015,-0.244,3.204
39246,0.366,-0.013,0.96,-0.183,-0.687,3.494
39266,0.373,-0.004,0.966,-0.336,-1.205,3.83
39286,0.369,-0.002,0.963,-0.092,-1.816,4.395
39306,0.361,-0.007,0.96,-0.214,-1.862,4.898
39326,0.357,-0.014,0.965,-0.412,-1.48,5.173
39346,0.356,-0.016,0.958,-0.549,-1.068,5.02
39366,0.353,-0.018,0.964,-0.641,-1.022,4.333
39386,0.351,-0.015,0.963,-0.565,-0.931,3.815
39406,0.36,-0.013,0.963,-0.809,-0.9,3.815
39426,0.367,-0.01,0.962,-0.809,-1.495,3.967
39446,0.359,-0.015,0.964,-0.549,-2.106,3.815
39466,0.357,-0.019,0.962,-0.732,-1.923,3.647
39486,0.356,-0.016,0.96,-0.717,-1.541,3.555
39506,0.358,-0.013,0.961,-0.793,-1.526,3.448
39526,0.359,-0.012,0.96,-0.946,-1.434,3.418
39546,0.359,-0.011,0.959,-0.977,-1.343,3.174
39566,0.358,-0.018,0.962,-1.16,-1.16,2.823
39586,0.36,-0.018,0.965,-1.312,-0.839,2.67
39606,0.362,-0.02,0.96,-1.434,-0.778,2.625
39626,0.354,-0.02,0.963,-1.617,-0.87,2.563
39646,0.357,-0.016,0.958,-1.572,-0.58,2.396
39666,0.36,-0.016,0.96,-1.572,-0.275,2.319
39686,0.362,-0.018,0.962,-1.602,-0.092,2.243
39706,0.356,-0.019,0.962,-1.831,0.076,2.213
39726,0.358,-0.02,0.959,-1.968,0.29,1.953
39746,0.357,-0.022,0.957,-2.182,0.656,1.511
39766,0.355,-0.026,0.961,-2.319,0.961,0.839
39786,0.358,-0.026,0.958,-2.533,1.404,0.58
39863,0.355,-0.031,0.96,-3.448,1.572,-0.763
39864,0.355,-0.031,0.96,-3.448,1.572,-0.763
39864,0.355,-0.031,0.96,-3.448,1.572,-0.763
39866,0.355,-0.031,0.96,-3.448,1.572,-0.763
39886,0.355,-0.03,0.961,-3.922,1.877,-1.343
39906,0.354,-0.029,0.964,-4.318,1.801,-1.846
39926,0.362,-0.026,0.968,-4.44,1.511,-2.06
39946,0.366,-0.027,0.97,-4.852,0.58,-2.258
39966,0.36,-0.03,0.971,-5.234,-0.122,-2.502
39986,0.349,-0.031,0.96,-5.585,0.229,-2.96
40006,0.354,-0.025,0.964,-5.737,0.9,-3.296
40026,0.353,-0.021,0.963,-5.737,1.007,-3.448
40046,0.353,-0.022,0.969,-5.661,1.282,-3.448
40066,0.352,-0.026,0.971,-5.707,1.312,-3.403
40086,0.357,-0.028,0.972,-5.753,0.992,-3.372
40106,0.355,-0.027,0.967,-5.981,0.397,-3.448
40126,0.347,-0.029,0.962,-6.104,0.626,-3.571
40146,0.345,-0.025,0.968,-6.149,1.099,-3.601
40166,0.352,-0.024,0.966,-6.165,1.297,-3.815
40186,0.351,-0.033,0.971,-6.119,1.389,-4.013
40206,0.355,-0.031,0.973,-6.378,1.175,-4.242
40226,0.357,-0.029,0.969,-6.561,0.931,-4.44
40246,0.355,-0.028,0.967,-6.409,0.565,-4.456
40266,0.348,-0.03,0.964,-6.226,0.443,-4.425
40286,0.35,-0.028,0.965,-6.104,0.656,-4.532
40306,0.356,-0.028,0.968,-6.058,0.488,-4.562
40326,0.354,-0.027,0.973,-6.088,0.458,-4.425
40346,0.353,-0.023,0.968,-6.042,0.244,-4.272
40366,0.35,-0.02,0.964,-5.951,0.198,-4.15
40386,0.346,-0.021,0.965,-5.661,0.519,-3.845
40406,0.35,-0.025,0.966,-5.386,0.809,-3.83
40426,0.354,-0.033,0.969,-5.112,0.671,-3.998
40446,0.352,-0.036,0.97,-5.203,0.626,-4.059
40466,0.353,-0.026,0.969,-5.386,0.473,-4.074
40486,0.353,-0.021,0.96,-5.127,0.351,-3.876
40506,0.349,-0.025,0.962,-4.715,0.778,-3.464
40526,0.352,-0.026,0.964,-4.318,1.083,-3.098
40546,0.357,-0.033,0.971,-4.257,0.977,-3.052
40566,0.356,-0.032,0.963,-4.349,0.61,-2.975
40586,0.354,-0.031,0.96,-4.288,0.29,-3.128
40606,0.351,-0.035,0.964,-3.906,0.229,-3.235
40626,0.351,-0.037,0.967,-3.815,0.58,-3.189
40646,0.354,-0.042,0.969,-3.983,0.763,-3.464
40666,0.359,-0.04,0.972,-4.089,0.397,-3.51
40686,0.359,-0.034,0.971,-4.013,-0.122,-3.433
40706,0.355,-0.031,0.966,-3.891,-0.656,-3.143
40726,0.354,-0.032,0.962,-3.708,-0.61,-2.808
40746,0.357,-0.028,0.965,-3.494,-0.61,-2.106
40766,0.352,-0.03,0.968,-3.128,-0.748,-1.648
40786,0.349,-0.035,0.965,-3.113,-0.58,-1.266
40806,0.351,-0.046,0.97,-3.113,-0.488,-1.266
40826,0.355,-0.047,0.966,-3.433,-0.534,-1.541
40846,0.359,-0.039,0.973,-3.464,-0.717,-1.74
40866,0.358,-0.037,0.965,-3.418,-0.946,-1.602
40886,0.359,-0.031,0.972,-3.479,-1.114,-1.373
40906,0.356,-0.031,0.966,-3.494,-1.129,-0.977
40926,0.361,-0.021,0.961,-3.357,-1.205,-0.504
40946,0.355,-0.022,0.96,-3.159,-0.854,0.198
40966,0.351,-0.029,0.96,-3.006,-0.137,0.473
40986,0.354,-0.039,0.966,-2.884,0.183,0.259
41006,0.357,-0.044,0.964,-2.975,0.076,-0.412
41026,0.353,-0.043,0.966,-3.052,0.046,-0.977
41046,0.356,-0.029,0.963,-3.265,-0.015,-1.129
41066,0.362,-0.025,0.963,-3.311,-0.198,-0.824
41086,0.359,-0.03,0.964,-3.281,-0.29,-0.412
41106,0.36,-0.032,0.964,-3.281,-0.122,-0.031
41126,0.361,-0.023,0.965,-3.25,-0.092,0.092
41146,0.359,-0.027,0.962,-3.281,0.061,0.259
41166,0.356,-0.026,0.956,-3.464,0.732,0.336
41186,0.354,-0.024,0.957,-3.235,1.266,0.092
41206,0.354,-0.026,0.958,-3.296,1.602,-0.198
41226,0.354,-0.029,0.962,-3.433,2.029,-0.58
41246,0.357,-0.032,0.968,-3.448,2.045,-1.038
41266,0.354,-0.029,0.964,-3.769,1.77,-1.678
41286,0.353,-0.025,0.966,-4.089,1.862,-1.801
41306,0.356,-0.018,0.967,-4.303,2.075,-1.801
41326,0.358,-0.016,0.964,-4.166,2.151,-1.633
41346,0.355,-0.02,0.961,-3.983,2.304,-1.282
41366,0.353,-0.022,0.964,-3.983,2.64,-1.053
41386,0.355,-0.021,0.967,-4.089,2.838,-1.007
41406,0.351,-0.022,0.967,-4.257,2.64,-1.343
41426,0.352,-0.025,0.965,-4.318,2.579,-1.724
41446,0.352,-0.023,0.964,-4.578,2.518,-1.907
41466,0.349,-0.016,0.958,-4.578,2.426,-1.953
41486,0.345,-0.014,0.963,-4.395,2.625,-1.984
41506,0.349,-0.019,0.965,-4.318,3.052,-1.892
41526,0.354,-0.021,0.97,-4.349,2.518,-1.923
41546,0.349,-0.023,0.964,-4.318,2.106,-2.06
41566,0.349,-0.026,0.971,-4.532,1.938,-2.335
41586,0.344,-0.02,0.965,-4.639,1.846,-2.319
41606,0.343,-0.021,0.966,-4.471,1.77,-2.289
41693,0.34,-0.019,0.969,-4.593,2.243,-2.274
41694,0.34,-0.019,0.969,-4.593,2.243,-2.274
41694,0.34,-0.019,0.969,-4.593,2.243,-2.274
41694,0.34,-0.019,0.969,-4.593,2.243,-2.274
41706,0.343,-0.016,0.962,-4.333,2.167,-2.151
41726,0.336,-0.012,0.97,-4.166,2.777,-1.831
41746,0.342,-0.013,0.966,-4.059,3.174,-1.251
41766,0.336,-0.012,0.961,-3.922,3.403,-0.824
41786,0.336,-0.023,0.964,-3.632,3.632,-0.717
41806,0.338,-0.031,0.972,-3.693,3.677,-1.16
41826,0.344,-0.028,0.971,-4.181,3.616,-1.511
41846,0.347,-0.026,0.966,-4.486,3.006,-2.121
41866,0.339,-0.028,0.972,-4.501,2.762,-2.518
41886,0.335,-0.024,0.971,-4.486,2.67,-2.869
41906,0.344,-0.019,0.973,-4.257,2.411,-2.991
41926,0.343,-0.016,0.974,-4.211,2.258,-2.991
41946,0.341,-0.021,0.968,-4.227,2.258,-2.869
41966,0.336,-0.023,0.967,-4.12,2.38,-2.533
41986,0.338,-0.017,0.969,-3.998,2.502,-2.106
42006,0.338,-0.019,0.974,-3.601,2.35,-1.724
42026,0.342,-0.017,0.976,-3.448,1.785,-1.434
42046,0.335,-0.018,0.972,-3.296,1.144,-1.068
42066,0.33,-0.019,0.971,-3.174,0.946,-1.007
42086,0.33,-0.022,0.97,-3.235,1.328,-1.007
42106,0.331,-0.025,0.971,-3.311,1.74,-0.931
42126,0.333,-0.025,0.975,-3.372,1.801,-1.053
42146,0.334,-0.02,0.977,-3.372,1.846,-0.977
