timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
55707,-0.362,-0.168,0.869,9.201,-126.495,-40.329,jogging
167127,0.19,0.026,0.307,-57.922,38.574,18.219,jogging
145629,0.165,-0.015,0.999,-4.12,-13.0,20.874,jalan
84766,0.266,-0.039,0.983,-3.601,2.228,-2.045,diam
146560,0.55,0.156,1.057,-22.797,30.487,15.244,jalan
55687,-0.129,0.026,0.155,-4.456,-106.964,3.128,jogging
14634,-0.142,-0.713,0.89,-24.475,-138.55,6.577,jogging
67487,0.557,-0.169,1.768,60.425,-25.589,-45.715,jogging
49526,0.366,-0.083,0.958,-2.655,-1.724,-2.899,diam
155247,-0.161,-0.419,0.41,19.15,-112.762,-26.459,jogging
263827,0.359,0.13,0.042,-7.248,42.267,-21.286,jogging
172307,0.037,0.121,0.79,67.017,0.092,-36.224,jogging
198426,0.369,-0.046,0.955,-4.99,-1.907,-3.052,diam
187127,1.571,0.209,3.031,-80.368,-28.275,96.115,jogging
221889,0.328,-0.09,1.008,-1.953,-0.168,-60.501,jalan
290987,1.462,0.403,2.392,-50.385,80.78,55.252,jogging
234927,-0.666,-0.55,0.987,20.203,-66.544,-53.497,jogging
162549,0.16,0.076,0.815,19.272,3.159,-26.093,jalan
193686,0.381,-0.039,0.959,-3.204,-0.458,-0.305,diam
30801,0.36,-0.064,0.779,-19.684,20.432,-23.804,jalan
258007,0.349,0.106,0.098,32.654,-4.288,-18.402,jogging
111629,0.384,-0.194,1.162,25.589,10.33,-22.171,jalan
197689,0.203,0.36,1.355,27.176,-3.922,6.699,jalan
160626,0.37,-0.029,0.961,-2.975,1.221,0.122,diam
120927,-1.409,-0.263,1.15,-120.743,100.357,12.161,jogging
197786,0.377,-0.045,0.957,-4.242,1.984,-0.778,diam
91689,-0.084,0.407,1.272,5.28,-13.107,5.493,jalan
13666,0.407,-0.015,0.946,-2.914,1.556,-0.031,diam
90607,0.38,-0.216,0.216,-0.107,-44.632,48.157,jogging
145126,0.356,-0.031,0.966,-3.387,0.473,-0.885,diam
163649,-0.425,-0.924,1.57,-28.091,22.507,10.91,jalan
239389,0.277,0.406,1.299,26.566,0.702,11.215,jalan
265649,0.336,0.03,0.849,-9.476,12.878,-12.711,jalan
31806,0.438,-0.03,0.932,-1.968,0.397,1.144,diam
184226,0.325,-0.026,0.974,-3.128,-0.122,0.031,diam
13849,0.355,-0.053,0.804,2.319,7.019,9.72,jalan
159406,0.336,-0.015,0.98,-3.006,-3.25,1.282,diam
209586,0.0,0.069,0.565,25.284,29.8,-23.59,jogging
290849,0.358,0.225,0.912,-18.234,-23.163,-36.24,jalan
38207,0.749,0.043,1.546,-78.949,-14.74,30.106,jogging
180267,0.224,-0.097,0.786,-52.75,-34.134,-1.755,jogging
135989,0.476,0.081,1.113,-23.102,2.182,-13.55,jalan
259326,0.195,-0.166,1.001,-2.258,-0.549,2.716,diam
36447,2.535,0.955,3.742,28.61,111.649,-44.235,jogging
155467,0.006,0.258,0.439,33.463,57.8,-52.109,jogging
121549,0.316,-0.171,0.967,-6.363,2.96,12.299,jalan
34089,-0.15,0.165,0.925,13.229,40.878,12.68,jalan
172249,0.2,-0.091,0.826,-14.893,16.907,25.406,jalan
216882,-0.452,0.337,0.734,10.712,-109.329,67.123,jogging
134846,0.346,-0.034,0.97,-2.365,-0.046,0.061,diam
264969,0.25,0.037,0.877,1.953,15.839,2.06,jalan
217206,0.276,0.065,0.972,12.573,1.724,24.414,diam
96886,0.052,0.434,0.748,60.425,-22.72,3.799,jogging
153909,0.385,-0.032,0.86,-20.233,26.169,-11.139,jalan
107389,0.458,-0.205,0.962,1.694,-32.608,-13.718,jalan
62467,-1.411,-0.468,1.349,-49.835,-73.7,1.419,jogging
55347,-0.469,-0.314,0.754,-15.289,-84.335,17.395,jogging
273126,0.268,-0.198,0.972,-3.403,-0.641,-0.198,diam
74746,0.284,-0.006,0.986,0.916,1.16,2.762,diam
47749,0.381,0.31,0.93,-43.228,18.387,28.107,jalan
125769,0.322,0.015,0.917,-3.311,4.715,-26.733,jalan
186069,0.422,-0.109,0.916,-23.941,2.38,-24.857,jalan
32207,-0.213,-0.213,0.23,3.998,-105.56,-22.018,jogging
281846,0.276,-0.201,0.973,-3.189,-0.153,0.748,diam
233269,0.061,-0.188,1.043,-1.709,8.972,-21.133,jalan
292009,0.292,0.135,1.155,7.294,1.724,-39.474,jalan
53509,0.518,-0.062,1.105,8.453,1.404,-27.847,jalan
236189,0.378,0.02,0.903,-29.953,18.158,24.445,jalan
270089,0.234,-0.087,1.091,14.053,-3.159,-34.164,jalan
204629,0.313,-0.189,1.01,-8.209,-13.199,-8.789,jalan
227467,0.379,0.041,0.276,-25.162,-35.767,25.314,jogging
203585,-0.152,-0.182,0.378,4.944,-93.262,18.906,jogging
240309,0.348,0.059,0.981,4.272,3.098,-40.573,jalan
129089,0.34,-0.112,1.038,0.183,-37.994,12.497,jalan
180807,0.242,-0.08,0.781,-20.538,14.16,-27.878,jalan
248367,-0.321,-0.671,0.721,3.036,-91.949,-37.613,jogging
70689,0.307,-0.057,0.774,-15.808,15.015,-5.722,jalan
285047,-0.155,-0.347,0.245,1.251,-87.067,-9.72,jogging
25369,-0.275,-0.582,0.928,10.666,-8.255,-10.345,jalan
91927,0.099,0.392,0.764,60.883,28.671,-19.485,jogging
143309,0.106,0.104,1.165,-29.312,-20.355,-0.29,jalan
233146,0.313,-0.025,0.977,-3.342,-0.244,-0.656,diam
136507,-0.337,-1.287,2.173,15.045,272.903,-261.963,jogging
135186,0.344,-0.031,0.963,-2.487,0.366,-0.977,diam
248584,0.221,0.137,0.333,47.455,20.294,-1.221,jogging
269409,-0.01,-0.033,0.908,-18.631,25.299,-4.395,jalan
219307,0.279,0.008,0.16,26.84,-42.587,-22.43,jogging
188346,0.351,-0.014,0.967,-2.762,1.053,0.076,diam
62209,0.221,-0.044,1.034,1.74,-20.432,-11.581,jalan
13029,0.169,-0.017,0.916,16.312,-6.134,-21.515,jalan
83047,0.194,0.231,0.475,-15.427,-90.012,70.847,jogging
224009,0.324,0.083,1.025,-25.803,19.653,-7.736,jalan
77632,0.955,0.881,2.566,-54.26,159.851,33.585,jogging
290086,0.284,-0.195,0.975,-3.098,-0.061,-0.107,diam
89986,0.328,-0.06,0.975,-4.395,0.946,-1.007,diam
225426,0.362,-0.129,0.99,-3.464,2.686,-4.181,diam
88966,0.348,-0.016,0.97,-1.938,2.777,9.979,diam
154749,0.082,-0.401,1.521,-45.029,3.799,5.249,jalan
111166,0.316,-0.03,0.976,-1.114,-3.311,-0.122,diam
24489,0.469,0.047,0.894,10.59,7.66,21.744,jalan
260687,0.046,0.062,0.392,-32.745,15.167,25.009,jogging
275246,0.259,-0.196,0.975,-2.914,0.778,-0.519,diam
219727,-0.028,0.33,0.287,-16.205,-96.802,47.211,jogging
84269,0.208,0.088,1.131,-17.715,38.62,-10.727,jalan
31487,0.13,0.065,0.206,43.488,-56.595,47.485,jogging
246266,0.292,0.012,0.986,-3.387,-1.099,-9.308,diam
275766,0.255,-0.196,0.974,-3.006,0.732,-0.305,diam
180446,0.309,-0.021,0.98,-3.22,0.153,-0.381,diam
75809,0.143,-0.712,1.328,-54.596,-11.139,-16.251,jalan
154227,-0.317,-0.669,1.388,39.673,204.834,-93.964,jogging
263109,0.337,-0.139,0.936,10.147,-16.418,-9.186,jalan
240946,0.299,-0.025,0.984,-3.403,0.732,-0.504,diam
145366,0.348,-0.032,0.968,-3.967,1.419,-1.541,diam
165812,0.175,-0.214,0.794,-18.997,10.101,3.189,jalan
238489,0.343,0.032,0.887,-10.117,11.597,0.732,jalan
4329,0.189,-0.058,0.988,17.014,100.632,-21.194,jalan
47169,0.23,-0.069,0.844,31.296,-2.884,-20.584,jalan
32809,-0.23,-1.059,1.684,-37.933,19.836,-27.725,jalan
279006,0.255,-0.194,0.978,-2.899,0.854,-0.031,diam
212927,0.162,-0.268,0.336,43.365,-61.935,-55.649,jogging
58927,-0.032,1.117,2.361,-174.561,393.326,-99.64,jogging
214909,0.213,-0.043,0.855,-14.16,22.217,28.015,jalan
89966,0.327,-0.057,0.972,-4.456,0.595,-0.87,diam
237509,-0.008,-0.723,2.03,-73.654,24.765,24.567,jalan
68789,0.395,-0.068,0.805,1.877,5.585,10.132,jalan
74029,0.267,-0.143,0.976,-6.821,-2.06,-70.206,jalan
5787,0.246,0.133,0.243,27.283,-30.014,-8.56,jogging
289606,0.275,-0.193,0.968,-3.204,0.061,-0.443,diam
19947,-0.244,-0.23,0.194,-19.76,-101.044,-11.337,jogging
173546,0.313,-0.023,0.977,-3.281,-0.168,-0.412,diam
92826,0.252,-0.121,1.021,-18.631,17.96,-25.711,diam
112947,-0.455,0.22,0.727,5.905,-129.196,71.609,jogging
163129,0.167,0.004,1.059,-18.768,26.703,17.09,jalan
196467,-0.168,-0.176,0.175,48.935,-73.349,-98.831,jogging
243146,0.307,-0.024,0.985,-3.342,0.229,-0.717,diam
137247,0.615,-0.008,2.264,-131.577,-63.812,69.916,jogging
56326,0.364,-0.024,0.962,-2.869,-0.916,0.519,diam
257869,0.353,-0.042,0.975,-3.906,13.962,9.888,jalan
153407,-0.031,0.091,0.174,-53.36,-108.551,77.637,jogging
163706,0.338,-0.025,0.973,-2.625,0.58,0.763,diam
45709,0.238,0.096,0.78,-1.846,12.177,12.207,jalan
68507,2.115,0.463,2.919,-21.881,195.038,15.076,jogging
191369,0.431,0.381,1.459,40.741,8.698,20.111,jalan
179126,0.327,-0.02,0.971,-3.098,2.289,0.29,diam
170449,0.483,-0.125,0.907,-17.868,3.906,-23.193,jalan
267767,0.065,-0.059,0.146,60.425,-82.016,-8.179,jogging
55569,0.267,0.083,1.24,12.1,22.232,-4.547,jalan
46746,0.398,-0.021,0.919,-3.265,-4.73,-0.885,diam
180747,0.195,0.221,0.321,-28.275,-95.139,89.355,jogging
262907,-1.146,-1.149,1.615,-28.824,-111.816,-11.673,jogging
191909,0.536,0.101,0.976,-5.615,2.579,26.413,jalan
226469,0.33,0.114,0.969,15.076,5.234,-24.933,jalan
110573,0.446,0.066,0.998,-22.766,6.897,-9.72,jalan
278767,1.862,-0.106,2.986,-55.756,396.423,-209.091,jogging
97769,0.482,-0.01,1.094,-17.349,-3.845,-25.711,jalan
135169,0.151,-0.064,0.911,-17.471,-2.38,35.172,jalan
129229,0.573,-0.143,1.483,-40.802,1.266,0.092,jalan
290247,1.611,0.298,2.566,-27.878,261.612,-160.248,jogging
182846,0.319,-0.03,0.972,-3.479,-0.549,-0.229,diam
201689,0.313,0.154,1.034,-21.591,20.645,25.711,jalan
87047,0.124,0.389,1.231,67.657,-46.448,-42.664,jogging
261267,2.44,0.576,2.787,-95.032,159.073,-36.346,jogging
189707,0.19,0.025,0.133,16.937,14.297,-10.284,jogging
25286,0.379,-0.014,0.956,-3.372,0.595,-0.473,diam
255808,0.179,-0.004,0.904,18.509,7.05,-0.732,jalan
117726,0.321,-0.035,0.976,-4.715,-3.265,-0.153,diam
44089,0.628,0.341,1.484,27.695,21.591,16.052,jalan
129666,0.325,-0.038,0.967,-1.709,0.809,1.831,diam
254366,0.284,-0.065,0.982,-12.924,-1.053,-13.672,diam
289566,0.28,-0.196,0.969,-3.387,-0.076,-0.687,diam
28347,0.168,0.011,0.097,13.458,39.215,94.788,jogging
84007,0.077,0.308,0.072,-14.328,5.356,-30.228,jogging
266186,0.242,-0.186,0.975,-3.418,-0.702,0.137,diam
290591,-1.255,0.183,1.533,-99.167,291.733,10.483,jogging
57269,0.113,0.082,1.166,7.69,0.259,-50.186,jalan
280327,-0.199,-0.113,-0.064,32.654,-114.38,1.282,jogging
126606,0.397,-0.036,0.951,-4.639,-1.556,1.221,diam
238189,-0.185,-0.051,1.144,18.707,-23.544,-12.726,jalan
128569,0.123,0.028,0.309,32.791,25.223,-30.823,jogging
2409,0.031,0.006,0.835,2.304,1.343,-5.417,jalan
61987,0.376,-0.241,0.345,11.749,26.215,31.494,jogging
6087,0.538,-0.288,0.141,-14.74,25.177,26.978,jogging
133087,4.0,0.493,4.0,-124.969,95.886,136.261,jogging
144366,0.366,-0.037,0.966,-1.648,0.824,2.167,diam
267809,0.589,-0.022,1.062,-1.587,-17.99,-25.238,jalan
42487,0.105,-0.062,-0.159,88.562,17.548,-37.384,jogging
257649,0.318,-0.04,0.977,-3.922,-1.038,-4.303,diam
180526,0.315,-0.022,0.977,-3.082,-0.198,-0.366,diam
195829,-0.191,0.47,0.743,2.151,-4.333,10.956,jalan
152267,0.288,-0.167,0.454,-19.409,28.152,15.839,jogging
183047,-0.021,0.109,0.491,-46.158,-9.232,9.659,jogging
176587,0.848,0.293,0.053,-16.022,35.889,8.957,jogging
298126,0.321,-0.098,0.965,-5.188,0.61,0.381,diam
132187,0.553,-0.004,0.113,35.873,-6.363,21.179,jogging
49587,-0.058,0.234,0.475,-39.917,-26.26,-24.231,jogging
168367,0.719,-0.771,2.639,6.897,252.335,-138.657,jogging
267787,-0.121,-0.366,0.351,51.514,-77.988,0.839,jogging
55227,0.37,0.045,0.056,-7.767,33.539,-3.723,jogging
197706,0.366,-0.038,0.957,-2.945,1.831,-0.061,diam
25566,0.386,-0.012,0.958,-2.975,0.763,0.183,diam
87689,0.39,0.014,0.959,-19.47,-11.581,-10.406,jalan
38787,-1.608,0.48,1.513,75.058,-76.95,85.892,jogging
104409,-0.027,0.12,0.92,-8.911,29.022,-7.202,jalan
68486,0.301,-0.027,0.981,-3.235,0.717,-0.198,diam
78707,0.313,0.161,1.296,75.729,-63.873,4.822,jogging
173846,0.314,-0.018,0.98,-3.036,0.381,0.183,diam
60069,0.232,-0.111,0.791,-18.661,21.973,15.518,jalan
28649,0.856,-0.009,1.364,23.666,-3.525,-35.904,jalan
174886,0.321,-0.009,0.977,-2.93,0.0,0.641,diam
128007,-0.202,0.235,0.339,-6.989,-97.87,83.496,jogging
95627,0.209,-0.094,0.015,-39.124,-54.947,25.558,jogging
178327,-0.016,-0.407,0.475,45.441,-110.291,-7.95,jogging
257650,0.318,-0.04,0.977,-3.922,-1.038,-4.303,diam
251329,0.3,-0.052,1.016,4.974,-2.335,6.882,jalan
122789,0.23,-0.259,0.898,-10.315,-12.131,-2.991,jalan
291767,0.411,-0.354,0.658,-75.592,-22.018,-3.113,jogging
181107,-0.227,-0.386,0.424,6.744,-132.339,-50.781,jogging
268966,0.255,-0.194,0.979,-3.311,0.488,-0.183,diam
183686,0.317,-0.021,0.975,-3.555,0.412,-0.931,diam
257129,0.174,-0.01,0.874,12.97,5.402,-19.104,jalan
285886,0.269,-0.183,0.975,-3.86,-0.595,-0.748,diam
147266,0.331,-0.029,0.97,-4.12,1.221,-0.443,diam
12609,0.381,-0.099,1.022,19.577,20.615,46.692,jalan
173169,0.645,-0.16,1.089,3.082,-11.642,-39.093,jalan
199206,0.373,-0.055,0.947,-3.464,0.381,-0.366,diam
20929,0.308,-0.025,0.858,-5.341,5.28,13.657,jalan
201726,0.334,-0.039,0.972,-2.075,1.999,2.594,diam
88806,0.35,-0.015,0.967,-0.58,3.433,10.284,diam
16386,0.409,-0.028,0.946,-3.342,0.412,-0.32,diam
260466,0.236,-0.173,0.988,-4.196,-1.205,-2.426,diam
235006,0.302,-0.021,0.979,-3.265,0.671,-0.687,diam
24627,-0.132,-0.208,0.302,-3.738,-126.343,-32.944,jogging
176386,0.315,-0.024,0.98,-3.174,-0.031,-1.45,diam
159810,-0.23,0.547,0.821,-12.802,-36.484,6.073,jalan
298166,0.316,-0.097,0.952,-5.249,2.594,-0.854,diam
39446,0.359,-0.015,0.964,-0.549,-2.106,3.815,diam
251589,0.119,-0.265,1.269,-39.23,-1.953,-29.251,jalan
137446,0.357,-0.025,0.96,-3.204,0.137,-0.32,diam
175586,0.315,-0.02,0.977,-3.342,0.992,-0.778,diam
81066,0.264,-0.03,0.985,-1.205,-0.229,5.875,diam
132246,0.332,-0.034,0.972,-4.272,0.443,0.244,diam
72507,0.521,-0.09,0.27,23.483,19.135,11.978,jogging
236689,0.516,-0.089,0.894,-19.028,15.579,-8.286,jalan
13527,0.502,-0.153,0.142,29.083,-25.711,54.153,jogging
252047,0.301,0.328,1.113,75.729,-82.52,-1.404,jogging
211246,0.277,-0.039,0.986,-3.052,-3.586,-2.548,diam
63706,0.333,-0.05,0.973,-4.12,5.539,-3.937,diam
25466,0.38,-0.01,0.955,-3.326,0.687,-0.748,diam
282146,0.274,-0.199,0.971,-2.762,0.336,0.061,diam
204489,0.347,-0.03,0.89,-7.339,6.226,-4.868,jalan
85447,0.166,-0.321,0.347,29.068,-68.832,-28.824,jogging
230129,0.164,0.016,0.991,9.399,47.729,12.878,jalan
15286,0.404,-0.01,0.95,-2.945,-0.32,0.183,diam
80809,0.32,-0.164,1.023,-9.308,-21.164,2.838,jalan
14169,0.218,0.333,1.108,31.235,3.937,8.987,jalan
31346,0.438,-0.018,0.931,-3.662,1.495,-1.694,diam
292449,0.432,-0.264,1.033,-21.179,-42.007,-70.023,jalan
162187,0.652,-0.316,1.213,-37.308,-28.397,-81.955,jogging
79486,0.273,-0.017,0.99,-3.281,0.595,0.732,diam
208086,0.375,0.009,0.968,-6.714,0.107,-0.031,diam
279086,0.257,-0.188,0.978,-3.159,0.916,-0.015,diam
22386,0.377,-0.023,0.958,-2.304,-0.504,1.114,diam
195266,0.388,-0.042,0.946,-3.067,0.809,-0.198,diam
257666,0.326,-0.04,0.971,-3.937,-1.144,-3.891,diam
10429,0.315,-0.118,1.105,-5.6,-3.799,7.263,jalan
50467,-1.007,-1.05,1.101,-35.309,-104.874,-42.908,jogging
51346,0.317,-0.055,0.969,-3.113,-0.214,0.687,diam
76946,0.199,-0.204,0.79,7.233,-6.21,17.38,diam
270829,0.274,-0.082,0.907,-10.818,-6.973,10.559,jalan
262829,0.314,0.284,0.982,-10.452,55.771,30.197,jalan
168786,0.324,-0.019,0.977,-3.067,0.778,-0.198,diam
273007,0.241,-0.022,0.355,39.154,22.476,21.683,jogging
200166,0.364,-0.066,0.959,-3.235,2.777,2.182,diam
3069,0.406,0.046,0.995,-4.349,-42.068,-0.504,jalan
259306,0.207,-0.165,1.007,-2.655,0.244,3.22,diam
209387,-0.371,-0.345,0.805,-11.154,-105.347,13.977,jogging
93884,0.284,0.314,1.411,-151.764,173.019,-17.349,jogging
118969,0.237,0.01,0.953,-7.217,-25.421,5.325,jalan
115149,0.255,-0.002,1.014,-8.728,-14.938,13.077,jalan
179889,0.182,0.115,1.018,-15.701,35.706,27.313,jalan
202569,0.386,-0.082,0.888,-23.773,6.989,-11.536,jalan
235449,0.444,-0.198,0.889,-29.068,14.45,-18.661,jalan
297109,0.125,-0.095,0.844,-9.048,-7.553,45.288,jalan
6489,0.284,-0.016,1.084,-8.942,-23.636,6.561,jalan
158572,0.13,0.213,1.145,-34.744,-47.852,-1.266,jalan
108147,-0.553,-1.131,1.695,38.193,195.16,-159.21,jogging
160909,0.587,0.212,0.902,-14.908,11.597,23.529,jalan
199467,1.933,0.132,3.102,68.527,85.663,-163.696,jogging
33547,0.277,-0.064,0.224,24.948,-5.859,-13.092,jogging
169987,0.205,-0.341,0.458,61.02,-99.121,-4.456,jogging
184609,0.249,0.092,0.92,13.046,-2.563,-28.763,jalan
208786,0.334,-0.047,0.969,1.358,2.213,10.666,diam
272574,0.13,-0.565,1.687,-70.847,4.471,13.474,jalan
243626,0.307,-0.031,0.976,-2.792,-0.015,0.092,diam
52106,0.326,-0.059,0.971,-1.938,0.031,0.809,diam
91407,-1.124,0.548,1.225,28.061,-124.924,101.791,jogging
120786,0.353,-0.022,0.967,-3.311,-0.793,-1.083,diam
21884,0.207,-0.026,0.163,16.19,-29.51,7.385,jogging
149107,0.259,0.037,-0.103,-11.124,4.395,-11.871,jogging
166087,-0.07,0.297,0.51,22.263,3.815,-17.456,jogging
214987,-0.11,0.006,0.139,-45.166,-3.418,-4.349,jogging
253569,0.478,-0.028,0.927,-9.201,7.217,-29.51,jalan
32709,0.441,-0.323,1.022,-9.262,-9.628,11.23,jalan
55329,0.429,-0.101,1.077,1.953,-7.782,8.209,jalan
86787,0.224,0.281,0.187,-22.186,-30.396,-35.812,jogging
92027,0.168,0.126,0.209,-27.725,-45.532,58.304,jogging
267086,0.243,-0.194,0.979,-3.25,0.244,-0.061,diam
17467,0.057,0.495,0.89,71.747,-49.576,6.058,jogging
123886,0.62,-0.093,0.162,-21.042,6.927,55.771,jogging
198987,0.17,0.148,0.211,-39.597,-45.547,65.414,jogging
166729,0.625,-0.235,1.104,4.013,-21.576,-47.134,jalan
52029,0.251,0.056,0.858,22.659,4.715,-20.096,jalan
48989,0.083,-0.1,0.763,-18.295,-18.86,39.81,jalan
98069,-0.047,-0.174,0.911,-27.328,6.317,-58.38,jalan
78607,-1.483,-0.106,1.489,-133.85,74.417,1.038,jogging
45786,0.397,-0.028,0.949,-2.197,-1.999,2.167,diam
222889,-0.095,-0.071,1.123,17.166,-1.923,23.758,jalan
38469,0.156,-0.147,0.725,-21.484,26.352,8.499,jalan
50289,0.259,0.011,0.675,-23.361,-8.759,30.411,jalan
51186,0.341,-0.034,0.977,-0.763,2.701,7.431,diam
59467,0.245,0.142,0.475,16.434,-27.39,-119.049,jogging
33746,0.43,-0.038,0.936,-3.632,1.205,-1.129,diam
257449,0.293,0.193,1.082,36.545,-13.733,12.955,jalan
216286,0.32,-0.145,0.955,10.101,-1.205,38.193,diam
51489,0.315,0.048,0.842,-19.745,7.324,16.586,jalan
13487,0.26,0.142,0.227,27.634,70.251,26.55,jogging
214349,0.383,-0.068,0.898,-27.893,10.056,-16.251,jalan
210367,0.507,-0.182,0.188,-12.466,12.375,6.79,jogging
148387,0.265,0.065,-0.03,14.435,27.542,18.829,jogging
114487,0.479,-0.31,1.404,-65.414,-21.301,22.659,jogging
45066,0.352,-0.033,0.96,-2.472,-1.389,0.824,diam
136589,0.376,-0.014,0.905,-0.259,2.396,6.76,jalan
143574,0.25,0.097,0.802,17.334,-2.731,-7.263,jalan
73729,0.272,-0.02,1.03,-40.039,-3.586,-50.079,jalan
202747,0.2,0.169,0.075,5.997,-30.472,-55.252,jogging
215029,0.424,-0.01,0.944,10.88,-5.615,21.606,jalan
23769,0.009,0.139,0.667,26.26,-14.435,-10.254,jalan
71727,0.303,0.008,0.978,-1.938,0.137,3.86,diam
108127,-1.553,0.47,2.12,59.54,12.253,59.448,jogging
270726,0.256,-0.193,0.97,-3.082,0.198,-0.214,diam
135709,0.504,-0.244,1.222,19.455,14.359,-9.384,jalan
268787,0.26,-0.071,0.01,-21.988,-30.167,42.343,jogging
232509,0.205,-0.089,1.1,-9.201,-9.735,70.557,jalan
165547,-0.682,0.577,1.011,32.516,-100.067,95.291,jogging
65606,0.296,-0.051,0.953,-3.54,-4.822,-0.519,diam
11067,0.523,0.016,1.556,-51.773,-42.206,62.515,jogging
43369,0.473,-0.117,1.268,-2.06,-5.142,4.486,jalan
123687,1.676,1.173,2.107,-89.279,366.211,-34.439,jogging
118749,0.107,-0.093,0.827,-14.694,-3.281,27.298,jalan
157286,0.327,-0.094,0.969,-1.709,-2.121,3.143,diam
2109,0.179,-0.187,0.919,-55.283,-3.052,39.871,jalan
29467,-0.095,-0.432,0.206,6.454,-83.099,10.742,jogging
53867,0.065,-0.137,0.184,34.866,-57.404,-47.089,jogging
193687,-1.181,-0.019,1.511,-144.531,224.304,61.691,jogging
255207,0.198,-0.015,0.541,-51.529,-26.26,7.797,jogging
171867,0.325,-0.011,0.977,-3.342,0.687,-0.717,diam
266049,0.426,-0.204,1.232,16.968,27.008,-24.902,jalan
244406,0.31,-0.028,0.983,-3.174,0.412,-0.275,diam
99366,0.263,0.017,1.046,7.98,2.563,18.555,diam
223269,0.331,-0.066,0.87,0.473,4.44,8.331,jalan
285467,-0.228,0.007,2.189,9.918,391.541,-168.823,jogging
242846,0.3,-0.03,0.98,-2.914,0.183,0.107,diam
251047,0.175,-0.126,0.487,-39.825,-17.624,1.541,jogging
104467,-0.005,0.099,0.767,65.887,-49.82,-6.485,jogging
154707,0.278,0.028,0.931,65.079,21.988,-56.03,jogging
271107,0.962,0.142,2.226,-69.397,107.941,-45.776,jogging
238847,0.286,-0.115,0.0,40.924,17.899,-16.235,jogging
132606,0.337,-0.035,0.97,-3.845,-0.687,0.702,diam
17547,0.402,-0.231,-0.158,-5.417,-28.381,76.096,jogging
195627,0.535,0.286,0.072,22.72,-10.925,-50.4,jogging
98409,0.277,-0.093,0.94,13.504,-2.853,12.375,jalan
298949,0.303,0.098,1.116,16.418,-22.095,-13.763,jalan
175749,0.087,0.124,1.576,19.974,-10.391,-46.204,jalan
207046,0.335,-0.002,0.967,0.473,0.534,-7.553,diam
5929,0.175,-0.011,0.977,-1.419,5.92,-4.41,jalan
43149,0.055,-0.016,0.76,-17.029,-20.981,40.039,jalan
184547,0.197,-0.104,0.224,47.18,-82.87,-37.445,jogging
89606,0.431,-0.095,0.947,10.956,-17.426,6.165,jalan
115307,0.246,-0.036,0.251,35.873,-83.282,-25.421,jogging
295867,0.195,-0.099,0.718,-55.389,-78.751,-8.713,jogging
144326,0.359,-0.035,0.957,-1.648,0.519,2.06,diam
265147,0.003,0.272,0.543,55.13,-20.981,6.729,jogging
235746,0.305,-0.02,0.978,-3.006,-0.778,-0.137,diam
209506,0.354,-0.025,0.962,-4.517,0.595,-4.99,diam
225927,0.932,0.153,2.399,59.982,-87.86,-65.308,jogging
147049,-0.176,0.716,0.908,-40.375,-33.829,-31.418,jalan
180889,2.44,0.436,3.036,-90.271,27.588,94.986,jogging
290066,0.282,-0.193,0.973,-3.143,0.153,-0.183,diam
287429,0.182,-0.05,0.88,-15.884,24.185,4.959,jalan
233826,0.314,-0.018,0.979,-3.036,0.809,0.046,diam
41327,0.594,0.199,1.352,70.572,-78.064,-20.203,jogging
186127,0.243,0.061,1.221,101.028,-50.613,-16.51,jogging
284349,0.224,0.002,0.836,1.144,-2.457,-10.956,jalan
249269,0.275,-0.049,0.93,24.078,2.228,-2.64,jalan
106867,0.505,-0.168,1.403,-65.155,-33.02,21.378,jogging
272267,-0.041,0.425,0.818,36.087,-47.882,-8.698,jogging
274109,0.152,-0.018,0.936,15.93,2.319,-49.026,jalan
65609,0.055,-0.063,0.72,-1.251,-1.663,-21.5,jalan
51706,0.336,-0.055,0.974,-4.974,0.397,-3.983,diam
107569,0.426,-0.187,1.175,-30.075,-9.659,-11.078,jalan
27907,0.976,0.341,1.887,-92.606,-69.641,141.8,jogging
52849,0.261,-0.392,1.082,9.109,-7.248,-4.288,jalan
35007,-0.94,-1.128,1.522,-46.417,-175.4,-28.214,jogging
232449,0.547,-0.148,1.126,-18.326,5.615,40.07,jalan
38649,0.427,-0.073,1.083,-2.289,-10.3,2.93,jalan
203887,0.119,0.13,0.206,-29.266,-19.089,47.623,jogging
64049,-0.229,0.184,0.994,-3.555,-16.541,-0.381,jalan
264027,0.94,0.279,2.1,-95.581,-5.661,74.371,jogging
48249,-0.048,0.151,0.98,18.295,-17.731,11.276,jalan
188907,0.532,0.506,1.57,118.668,-129.456,17.181,jogging
7169,0.019,-0.028,1.008,-2.884,18.387,-2.228,jalan
29287,0.673,0.034,1.797,-101.486,-36.636,105.377,jogging
186146,0.336,-0.026,0.975,-3.235,-0.381,-0.443,diam
33269,0.305,0.178,1.1,-11.139,-11.246,4.135,jalan
69169,0.319,-0.244,1.126,27.557,36.041,9.903,jalan
298867,1.635,-0.086,2.571,77.713,69.107,-150.955,jogging
18049,0.309,0.041,0.823,-16.891,-10.132,-14.679,jalan
200449,0.407,0.094,1.095,-19.592,11.154,33.554,jalan
272946,0.263,-0.198,0.975,-3.418,0.412,-0.443,diam
57727,-0.279,0.399,0.444,26.672,-106.369,112.396,jogging
